5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.631578947368420851e-01,0.000000000000000000e+00,1.835526315789473562e-01,1.223684210526315708e-01,3.059210526315789269e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.468750000000000999e-01,8.437500000000000555e-02,1.312500000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.738541666666667096e-01,9.093750000000000444e-02,1.414583333333333248e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.649122807017543713e-01,0.000000000000000000e+00,1.855263157894736781e-01,1.236842105263157715e-01,3.092105263157894912e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.071428571428571508e-01,5.357142857142858094e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.719298245614034881e-01,0.000000000000000000e+00,1.934210526315789380e-01,1.289473684210526161e-01,3.223684210526315819e-01
5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,1.736842105263157743e-01,0.000000000000000000e+00,1.953947368421052599e-01,1.302631578947368307e-01,3.256578947368421462e-01
5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.649122807017543713e-01,0.000000000000000000e+00,1.855263157894736781e-01,1.236842105263157715e-01,3.092105263157894912e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000511e-01,8.999999999999999667e-02,1.400000000000000133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.701754385964912020e-01,0.000000000000000000e+00,1.914473684210526161e-01,1.276315789473684015e-01,3.190789473684210731e-01
5.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.631578947368420851e-01,0.000000000000000000e+00,1.835526315789473562e-01,1.223684210526315708e-01,3.059210526315789269e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.166666666666666685e-01,5.833333333333334814e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.154761904761904823e-01,5.773809523809524391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,3.545833333333334170e-01,8.625000000000000722e-02,1.341666666666666841e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.631578947368420851e-01,0.000000000000000000e+00,1.835526315789473562e-01,1.223684210526315708e-01,3.059210526315789269e-01
