1.000000000000000000e+00,0.000000000000000000e+00,1.273301737756713792e-01,3.893364928909952560e-01
1.000000000000000000e+00,0.000000000000000000e+00,1.314375987361769138e-01,4.018957345971563844e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.300684570826750874e-01,3.977093206951026749e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.314375987361769138e-01,4.018957345971563844e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.300684570826750874e-01,3.977093206951026749e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.355450236966824484e-01,4.144549763033175682e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.245918904686677264e-01,3.809636650868878927e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.259610321221695528e-01,3.851500789889416021e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.341758820431806221e-01,4.102685624012638588e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.341758820431806221e-01,4.102685624012638588e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.328067403896787679e-01,4.060821484992101493e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.328067403896787679e-01,4.060821484992101493e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.300684570826750874e-01,3.977093206951026749e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.273301737756713792e-01,3.893364928909952560e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.259610321221695528e-01,3.851500789889416021e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.369141653501843026e-01,4.186413902053712777e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.919642857142856984e-01,8.303571428571428215e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.919642857142856984e-01,8.303571428571428215e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.879310344827586743e-01,2.370689655172413812e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.273301737756713792e-01,3.893364928909952560e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.328067403896787679e-01,4.060821484992101493e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.286993154291732333e-01,3.935229067930489655e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.994047619047618625e-01,8.392857142857142183e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.355450236966824484e-01,4.144549763033175682e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.919642857142856984e-01,8.303571428571428215e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.273301737756713792e-01,3.893364928909952560e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.314375987361769138e-01,4.018957345971563844e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.440476190476190688e-01,8.928571428571428770e-02
