1.000000000000000000e+00,2.000000000000000000e+00,1.058201058201058316e-02,3.677248677248677322e-01,1.587301587301587491e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.322751322751322851e-02,2.645502645502645789e-03,2.645502645502645789e-03,0.000000000000000000e+00
5.000000000000000000e+00,5.000000000000000000e+00,7.578124999999999445e-02,2.526041666666666713e-02,2.526041666666666713e-02,0.000000000000000000e+00,5.052083333333333426e-02,3.789062500000000555e-01,0.000000000000000000e+00,2.526041666666666713e-02,0.000000000000000000e+00,2.526041666666666713e-02
1.000000000000000000e+00,1.000000000000000000e+00,6.969696969696970168e-02,2.090909090909091050e-01,6.969696969696970168e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.969696969696970168e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,4.000000000000000000e+00,4.898989898989899311e-02,1.469696969696969724e-01,2.449494949494949447e-01,0.000000000000000000e+00,2.449494949494949655e-02,2.449494949494949655e-02,0.000000000000000000e+00,3.674242424242424310e-02,0.000000000000000000e+00,1.224747474747474828e-02
4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.090909090909091536e-02,8.363636363636366144e-02,2.718181818181819032e-01,2.090909090909091536e-02,0.000000000000000000e+00,4.181818181818183072e-02,0.000000000000000000e+00,2.090909090909091536e-02
6.000000000000000000e+00,6.000000000000000000e+00,7.022200772200773433e-02,7.958494208494210076e-02,2.808880308880309234e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.872586872586872939e-02,4.681467181467181549e-01,2.340733590733590913e-02,4.681467181467182347e-03,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,7.789535567313345121e-02,1.440329218106995990e-01,2.880658436213991980e-01,0.000000000000000000e+00,8.818342151675486254e-03,2.939447383891828462e-03,5.878894767783656924e-03,1.175778953556731385e-02,1.616696061140505611e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.499999999999999722e-02,2.250000000000000056e-01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,3.000000000000000000e+00,7.094594594594595682e-02,8.040540540540541681e-02,2.837837837837838342e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.891891891891891997e-02,4.729729729729729715e-01,2.364864864864865343e-02,4.729729729729729992e-03,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.034188034188034788e-02,4.418803418803419203e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,6.515444015444016301e-02,7.384169884169886067e-02,2.606177606177606521e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.737451737451737796e-02,4.343629343629343831e-01,2.171814671814672332e-02,4.343629343629344490e-03,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.735449735449737754e-03,3.383068783068783336e-01,1.460317460317460680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.216931216931217002e-02,2.433862433862434439e-03,2.433862433862434439e-03,0.000000000000000000e+00
6.000000000000000000e+00,5.000000000000000000e+00,7.022200772200773433e-02,7.958494208494210076e-02,2.808880308880309234e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.872586872586872939e-02,4.681467181467181549e-01,2.340733590733590913e-02,4.681467181467182347e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,4.797979797979798344e-02,1.439393939393939503e-01,2.398989898989898895e-01,0.000000000000000000e+00,2.398989898989899172e-02,2.398989898989899172e-02,0.000000000000000000e+00,3.598484848484848758e-02,0.000000000000000000e+00,1.199494949494949586e-02
4.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.159090909090909463e-02,8.636363636363637852e-02,2.806818181818182545e-01,2.159090909090909463e-02,0.000000000000000000e+00,4.318181818181818926e-02,0.000000000000000000e+00,2.159090909090909463e-02
1.000000000000000000e+00,1.000000000000000000e+00,1.026455026455026613e-02,3.566931216931216730e-01,1.539682539682539764e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.283068783068783136e-02,2.566137566137566533e-03,2.566137566137566533e-03,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,7.555849500293944365e-02,1.397119341563786143e-01,2.794238683127572287e-01,0.000000000000000000e+00,8.553791887125222065e-03,2.851263962375073444e-03,5.702527924750146887e-03,1.140505584950029377e-02,1.568195179306290307e-02,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,7.633744855967078413e-02,1.411522633744856092e-01,2.823045267489712185e-01,0.000000000000000000e+00,8.641975308641976217e-03,2.880658436213991928e-03,5.761316872427983855e-03,1.152263374485596771e-02,1.584362139917695408e-02,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,7.322163433274543609e-02,1.353909465020576020e-01,2.707818930041152039e-01,0.000000000000000000e+00,8.289241622574956142e-03,2.763080540858318425e-03,5.526161081716636850e-03,1.105232216343327370e-02,1.519694297472075177e-02,0.000000000000000000e+00
2.000000000000000000e+00,0.000000000000000000e+00,7.322163433274543609e-02,1.353909465020576020e-01,2.707818930041152039e-01,0.000000000000000000e+00,8.289241622574956142e-03,2.763080540858318425e-03,5.526161081716636850e-03,1.105232216343327370e-02,1.519694297472075177e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.633663366336633893e-01,7.722772277227722693e-02,3.564356435643564053e-02,5.940594059405940666e-03,0.000000000000000000e+00,5.940594059405940666e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.940594059405940666e-03,5.940594059405940666e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.892857142857143682e-01,6.428571428571429325e-02,6.428571428571429325e-02,0.000000000000000000e+00,3.214285714285714662e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.841269841269841695e-03,3.419841269841269460e-01,1.476190476190476220e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230158730158730125e-02,2.460317460317460424e-03,2.460317460317460424e-03,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,6.515444015444016301e-02,7.384169884169886067e-02,2.606177606177606521e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.737451737451737796e-02,4.343629343629343831e-01,2.171814671814672332e-02,4.343629343629344490e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,7.322163433274543609e-02,1.353909465020576020e-01,2.707818930041152039e-01,0.000000000000000000e+00,8.289241622574956142e-03,2.763080540858318425e-03,5.526161081716636850e-03,1.105232216343327370e-02,1.519694297472075177e-02,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,7.633744855967078413e-02,1.411522633744856092e-01,2.823045267489712185e-01,0.000000000000000000e+00,8.641975308641976217e-03,2.880658436213991928e-03,5.761316872427983855e-03,1.152263374485596771e-02,1.584362139917695408e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.633663366336633893e-01,7.722772277227722693e-02,3.564356435643564053e-02,5.940594059405940666e-03,0.000000000000000000e+00,5.940594059405940666e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.940594059405940666e-03,5.940594059405940666e-03
1.000000000000000000e+00,1.000000000000000000e+00,9.947089947089947370e-03,3.456613756613756694e-01,1.492063492063492036e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.243386243386243421e-02,2.486772486772486843e-03,2.486772486772486843e-03,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.841269841269841695e-03,3.419841269841269460e-01,1.476190476190476220e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230158730158730125e-02,2.460317460317460424e-03,2.460317460317460424e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,4.646464646464647241e-02,1.393939393939394034e-01,2.323232323232323482e-01,0.000000000000000000e+00,2.323232323232323621e-02,2.323232323232323621e-02,0.000000000000000000e+00,3.484848484848485084e-02,0.000000000000000000e+00,1.161616161616161810e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.005291005291005305e-02,3.493386243386243373e-01,1.507936507936508130e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.256613756613756717e-02,2.513227513227513261e-03,2.513227513227513261e-03,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,7.239382239382240181e-02,8.204633204633206278e-02,2.895752895752896211e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.930501930501930807e-02,4.826254826254826602e-01,2.413127413127413509e-02,4.826254826254827018e-03,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,6.805019305019305298e-02,7.712355212355213874e-02,2.722007722007722258e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.814671814671814723e-02,4.536679536679536495e-01,2.268339768339768664e-02,4.536679536679536807e-03,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,7.633744855967078413e-02,1.411522633744856092e-01,2.823045267489712185e-01,0.000000000000000000e+00,8.641975308641976217e-03,2.880658436213991928e-03,5.761316872427983855e-03,1.152263374485596771e-02,1.584362139917695408e-02,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,6.515444015444016301e-02,7.384169884169886067e-02,2.606177606177606521e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.737451737451737796e-02,4.343629343629343831e-01,2.171814671814672332e-02,4.343629343629344490e-03,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,7.166988416988417931e-02,8.122586872586874673e-02,2.866795366795367103e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.911196911196911402e-02,4.777992277992278436e-01,2.388996138996139426e-02,4.777992277992278505e-03,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.841269841269841695e-03,3.419841269841269460e-01,1.476190476190476220e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230158730158730125e-02,2.460317460317460424e-03,2.460317460317460424e-03,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,7.022200772200773433e-02,7.958494208494210076e-02,2.808880308880309234e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.872586872586872939e-02,4.681467181467181549e-01,2.340733590733590913e-02,4.681467181467182347e-03,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.735449735449737754e-03,3.383068783068783336e-01,1.460317460317460680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.216931216931217002e-02,2.433862433862434439e-03,2.433862433862434439e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,7.477954144620811705e-02,1.382716049382716195e-01,2.765432098765432389e-01,0.000000000000000000e+00,8.465608465608466179e-03,2.821869488536155393e-03,5.643738977072310786e-03,1.128747795414462157e-02,1.552028218694885379e-02,0.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,7.010582010582010193e-02,1.296296296296296502e-01,2.592592592592593004e-01,0.000000000000000000e+00,7.936507936507937802e-03,2.645502645502645789e-03,5.291005291005291579e-03,1.058201058201058316e-02,1.455026455026455119e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,2.989285714285714879e-01,6.642857142857143404e-02,6.642857142857143404e-02,0.000000000000000000e+00,3.321428571428571702e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,7.244268077601410949e-02,1.339506172839506071e-01,2.679012345679012141e-01,0.000000000000000000e+00,8.201058201058201991e-03,2.733686067019400374e-03,5.467372134038800749e-03,1.093474426807760150e-02,1.503527336860670076e-02,0.000000000000000000e+00
6.000000000000000000e+00,6.000000000000000000e+00,7.239382239382240181e-02,8.204633204633206278e-02,2.895752895752896211e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.930501930501930807e-02,4.826254826254826602e-01,2.413127413127413509e-02,4.826254826254827018e-03,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.735449735449737754e-03,3.383068783068783336e-01,1.460317460317460680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.216931216931217002e-02,2.433862433862434439e-03,2.433862433862434439e-03,0.000000000000000000e+00
2.000000000000000000e+00,1.000000000000000000e+00,7.010582010582010193e-02,1.296296296296296502e-01,2.592592592592593004e-01,0.000000000000000000e+00,7.936507936507937802e-03,2.645502645502645789e-03,5.291005291005291579e-03,1.058201058201058316e-02,1.455026455026455119e-02,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,7.633744855967078413e-02,1.411522633744856092e-01,2.823045267489712185e-01,0.000000000000000000e+00,8.641975308641976217e-03,2.880658436213991928e-03,5.761316872427983855e-03,1.152263374485596771e-02,1.584362139917695408e-02,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,7.477954144620811705e-02,1.382716049382716195e-01,2.765432098765432389e-01,0.000000000000000000e+00,8.465608465608466179e-03,2.821869488536155393e-03,5.643738977072310786e-03,1.128747795414462157e-02,1.552028218694885379e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.037037037037037181e-02,3.603703703703703964e-01,1.555555555555555580e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.296296296296296433e-02,2.592592592592592952e-03,2.592592592592592952e-03,0.000000000000000000e+00
3.000000000000000000e+00,5.000000000000000000e+00,1.777343749999999931e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.265625000000000666e-01,3.554687499999999861e-02,8.886718750000001388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.015873015873015872e-02,3.530158730158730052e-01,1.523809523809523947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.269841269841269840e-02,2.539682539682539680e-03,2.539682539682539680e-03,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,7.555849500293944365e-02,1.397119341563786143e-01,2.794238683127572287e-01,0.000000000000000000e+00,8.553791887125222065e-03,2.851263962375073444e-03,5.702527924750146887e-03,1.140505584950029377e-02,1.568195179306290307e-02,0.000000000000000000e+00
