0.000000000000000000e+00,0.000000000000000000e+00,6.714285714285713746e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.965909090909091717e-01,2.840909090909091161e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.846590909090909616e-01,2.784090909090909324e-02
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.971544715447154719e-02,7.886178861788617489e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.910569105691057104e-02,7.642276422764227028e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.906250000000000666e-01,2.812500000000000069e-02
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.971544715447154719e-02,7.886178861788617489e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.727272727272727515e-01,2.727272727272727487e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.999999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.607954545454545414e-01,2.670454545454545650e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.906250000000000666e-01,2.812500000000000069e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.906250000000000666e-01,2.812500000000000069e-02
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.012195121951219912e-02,8.048780487804877426e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.971544715447154719e-02,7.886178861788617489e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.607954545454545414e-01,2.670454545454545650e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.879844961240309878e-02,7.895348837209301696e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.250000000000000222e-01,3.750000000000000555e-02
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.918604651162790498e-02,8.058139534883720367e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.658333333333332993e-01,4.041666666666667018e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.833333333333333703e-01,4.166666666666667129e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000533e-01,4.000000000000000083e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000533e-01,4.000000000000000083e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.428571428571429047e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.541666666666666963e-01,3.958333333333333842e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.366666666666667362e-01,3.833333333333333731e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.857142857142857206e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.860465116279069742e-02,7.813953488372092915e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.944444444444444475e-02,7.388888888888889284e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.136752136752136794e-02,8.119658119658119677e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.987179487179487059e-02,7.551282051282051100e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.115384615384615502e-02,8.038461538461538769e-01
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.510416666666667629e-01,2.395833333333333495e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.929687500000000444e-01,2.578125000000000208e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.928571428571428381e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.136752136752136794e-02,8.119658119658119677e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.008547008547008350e-02,7.632478632478632008e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.929687500000000444e-01,2.578125000000000208e-02
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.944444444444444475e-02,7.388888888888889284e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.630208333333333037e-01,2.447916666666666644e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.683593750000000000e-01,3.789062499999999722e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.979166666666666921e-02,7.718749999999999778e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.083333333333333565e-02,8.125000000000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.449218750000000000e-01,3.632812499999999584e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.714285714285713746e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.449218750000000000e-01,3.632812499999999584e-02
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.062500000000000097e-02,8.043749999999999512e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.895833333333333745e-02,7.393750000000000044e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.714285714285713746e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.916666666666666866e-02,7.475000000000000533e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.041666666666666977e-02,7.962500000000000133e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.332031250000000000e-01,3.554687499999999861e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.725543478260870511e-01,3.994565217391304185e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.667119565217392241e-01,3.953804347826087029e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.783967391304348782e-01,4.035326086956522035e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.785714285714286031e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.928571428571428381e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.857142857142857206e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.375000000000000888e-01,3.750000000000000555e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.928571428571428381e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.714285714285713746e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.316576086956522618e-01,3.709239130434782705e-02
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.814814814814814936e-02,7.985185185185184054e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.258152173913044347e-01,3.668478260869565549e-02
