1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.125000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.041666666666666977e-02,0.000000000000000000e+00,4.423611111111111494e-01,2.722222222222222404e-02
2.000000000000000000e+00,2.000000000000000000e+00,2.020833333333333509e-02,0.000000000000000000e+00,4.378472222222222765e-01,2.694444444444444448e-02
2.000000000000000000e+00,2.000000000000000000e+00,1.895833333333333745e-02,0.000000000000000000e+00,4.107638888888889839e-01,2.527777777777778095e-02
2.000000000000000000e+00,2.000000000000000000e+00,1.958333333333333454e-02,0.000000000000000000e+00,4.243055555555556024e-01,2.611111111111111271e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.924107142857143238e-01,0.000000000000000000e+00,1.473214285714285858e-02
2.000000000000000000e+00,2.000000000000000000e+00,2.083333333333333565e-02,0.000000000000000000e+00,4.513888888888889506e-01,2.777777777777777971e-02
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000001310e-01,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.911764705882353366e-03,4.630882352941176894e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.364583333333334592e-01,0.000000000000000000e+00,1.354166666666666713e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.725694444444444642e-01,0.000000000000000000e+00,3.368055555555555386e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.294642857142858094e-01,0.000000000000000000e+00,1.339285714285714385e-02
2.000000000000000000e+00,2.000000000000000000e+00,1.875000000000000278e-02,0.000000000000000000e+00,4.062500000000000555e-01,2.500000000000000139e-02
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.994047619047619735e-01,0.000000000000000000e+00,1.488095238095238186e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.843749999999999778e-01,0.000000000000000000e+00,3.437500000000000278e-02,0.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.617647058823530187e-03,4.433823529411765607e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.838235294117647571e-03,4.581617647058823795e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.205882352941177411e-03,4.827941176470588736e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.691176470588235982e-03,4.483088235294118706e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.838235294117647571e-03,4.581617647058823795e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.574404761904761862e-01,0.000000000000000000e+00,1.398809523809523871e-02
1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,5.388888888888888618e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.020833333333333509e-02,0.000000000000000000e+00,4.378472222222222765e-01,2.694444444444444448e-02
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.058823529411764955e-03,4.729411764705883092e-01
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.911764705882353366e-03,4.630882352941176894e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.843749999999999778e-01,0.000000000000000000e+00,3.437500000000000278e-02,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.937500000000000000e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,2.785185185185185333e-02,0.000000000000000000e+00,4.595555555555555505e-01,3.481481481481481927e-02
2.000000000000000000e+00,2.000000000000000000e+00,2.755555555555555883e-02,0.000000000000000000e+00,4.546666666666666634e-01,3.444444444444444420e-02
3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000444e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.625000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
