1.000000000000000000e+00,0.000000000000000000e+00,4.857142857142857095e-02,6.514285714285714679e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.100511865984179494e-01,4.709167054443928052e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.812499999999999334e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.365751512331316864e-01,4.913913448115402732e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.625000000000000000e-01
1.000000000000000000e+00,1.000000000000000000e+00,4.857142857142857095e-02,6.514285714285714679e-01
1.000000000000000000e+00,1.000000000000000000e+00,4.857142857142857095e-02,6.514285714285714679e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.564681247091670446e-01,5.067473243369009089e-02
1.000000000000000000e+00,1.000000000000000000e+00,4.807580174927113953e-02,6.447813411078716639e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.233131689157748179e-01,4.811540251279665392e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.630991158678455344e-01,5.118659841786878106e-02
1.000000000000000000e+00,1.000000000000000000e+00,4.906705539358600932e-02,6.580758017492711609e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.166821777570963281e-01,4.760353652861796375e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.233131689157748179e-01,4.811540251279665392e-02
1.000000000000000000e+00,1.000000000000000000e+00,4.609329446064139996e-02,6.181924198250728919e-01
1.000000000000000000e+00,1.000000000000000000e+00,4.510204081632653017e-02,6.048979591836735059e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.967892042810609698e-01,4.606793857608190712e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.187500000000000222e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.956268221574344074e-02,6.647230320699708539e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.564681247091670446e-01,5.067473243369009089e-02
