1.420977691752887406e-01,2.154624368105019783e-01,6.060179184631367578e-05,3.042181993173967425e-01,1.417018231277318296e-01,-9.861517446709449075e-01,-3.835774230126888229e-01,0.000000000000000000e+00
1.118802569585916444e-02,8.223757130169520937e-03,4.285152701377202278e-01,-1.686246637763319511e-01,1.974322289061417879e-01,-1.788166201820657664e+00,-9.220134866112045247e-01,0.000000000000000000e+00
-1.920665760222036444e-01,-3.602005623015335223e-01,1.442383247708651117e+00,-7.636374532196372744e-01,2.080475442925054375e-01,-6.674793336006519251e-01,-1.189191987866529798e+00,0.000000000000000000e+00
-3.470912722478440848e-01,-4.753331621239408888e-01,1.039381331937776931e+00,-6.889780537837865149e-01,3.195083558493230225e-01,-9.608179546695410078e-01,-1.229982598745206213e+00,0.000000000000000000e+00
4.452571751276530043e-01,3.305950366329093448e-01,1.374509240841976121e+00,6.666556474877768923e-02,8.051590347754583599e-01,-1.563495485229258408e+00,-4.753562974897086457e-01,0.000000000000000000e+00
-1.610616367770749402e-01,-2.680944824436070628e-01,1.022412830221110402e+00,-5.487088790861244236e-01,1.417018231277318296e-01,-8.254821817673033690e-01,-9.220134866112045247e-01,0.000000000000000000e+00
-5.426684604385623167e-02,-5.318029610844765553e-02,3.776097649877162565e-01,-1.482630093847371877e-01,1.048894258413964574e-03,-7.613534067314146891e-02,-3.856169535566214557e-01,0.000000000000000000e+00
-2.540764545124598039e-01,-3.525250556467065532e-01,8.527278130544274637e-01,-4.717870736067621973e-01,1.151635346618233302e-01,-6.668126549164042904e-01,-8.322741426781191665e-01,0.000000000000000000e+00
6.140618443511278723e-01,6.913438494097854381e-01,1.570192426710294298e-01,9.603159519354904639e-01,5.477376366561405030e-01,-1.106820586519738026e+00,9.563941443518025887e-01,0.000000000000000000e+00
5.486069726114136680e-01,5.301582096584148696e-01,7.212219247502487107e-01,5.779693305821884675e-01,6.538907905197769432e-01,-1.154154773101308651e+00,2.547956372385845603e-01,0.000000000000000000e+00
1.420977691752887406e-01,2.231379434653289473e-01,-5.932915421649082727e-02,1.933603031853751708e-01,-4.406619613363118443e-02,5.618761601516925053e-01,-1.918615518829131783e-01,0.000000000000000000e+00
-2.816364005081292698e-01,-3.064720157177433513e-01,3.648833887002164711e-01,-4.310637648235706165e-01,-1.528731788438581485e-01,-1.322157801531672394e+00,-8.302346121341847018e-01,0.000000000000000000e+00
-3.298663060005504466e-01,-4.139291088853237488e-01,7.212219247502487107e-01,-4.288013587800592052e-01,-1.581808365370405423e-01,1.905361330258488195e-01,-1.366631145188767826e+00,0.000000000000000000e+00
-3.677612317445963508e-01,-3.832270822660144294e-01,2.079247478210333733e-01,-3.383051170396324525e-01,-2.722954769404487552e-01,-3.761407485845051357e-01,-1.093334052301642823e+00,0.000000000000000000e+00
-3.815412047424307507e-01,-3.909025889208414539e-01,1.442928663835249259e-01,-3.315178989091001616e-01,-3.837562884972675059e-01,-5.121432001709901316e-01,-1.189191987866529798e+00,0.000000000000000000e+00
-8.871677853844292527e-02,-2.143659358598182518e-01,1.200582098246126606e+00,-6.278930906089981168e-01,1.974322289061417879e-01,3.232051911910959752e-01,-1.278931331799616933e+00,0.000000000000000000e+00
-2.954163735059637252e-01,-5.597637353270390470e-01,2.006585929787870537e+00,-1.152771292703473449e+00,3.301236712356866443e-01,1.022551130966697697e+00,-1.278931331799616933e+00,0.000000000000000000e+00
