8.728676458474354805e-01,2.849532614921590490e-01,1.254638568091158035e+00,-6.924419235483909585e-01,-1.127082012114992260e+00,-6.717054646183220346e-01,-1.457663404050753286e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.493334693209927899e-01,5.918171803695887467e-01,6.361680303200009101e-01,-1.704602323651848994e-01,1.023190666648076536e-01,-2.621324650761092459e-02,-7.937337619212453399e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-7.213180559947038883e-01,1.499331371860885276e-01,6.014224944901604974e-01,1.909117076847268724e-01,4.387867303308453648e-01,-1.645330075313346796e-01,-8.289493826558196332e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.328305117449520067e-01,-2.428526789770196204e-01,6.987099948137133199e-01,-3.109937646068174355e-01,-5.297370118106723563e-02,1.121065145161128235e-01,-5.190519201915640979e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-3.120447081097865727e-01,-1.692053384464380639e-01,6.500662446519370752e-01,-4.113748590651263859e-01,5.552563062152515716e-01,8.136878984417435234e-02,-6.246987823952877550e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-7.939310693291661281e-01,-7.583840626911035887e-01,6.431171374859688816e-01,3.515214588180212152e-01,4.129046023565390300e-01,2.196885508678980969e-01,-6.246987823952877550e-01,-3.528768282577752768e-01,2.088149767923513256e+00,0.000000000000000000e+00
-3.087441165945637445e-01,-1.323816681811451068e-01,6.361680303200009101e-01,-6.121370479817442867e-01,5.681973702024138984e-01,1.274753768520821562e-01,-5.542675409261390573e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.658364268969602984e-01,-3.165000195076033696e-01,6.431171374859688816e-01,-7.928230180066999644e-01,7.623133300097391096e-01,1.121065145161128235e-01,-5.049656718977346692e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
2.688593985656178575e-01,7.759355316960447890e-01,6.222698159880648561e-01,-1.503840134735230927e-01,-7.388500925003234077e-01,9.673765218014367118e-02,-4.627069270162449399e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.691370184121831266e-01,-5.006183708340615768e-01,6.361680303200009101e-01,-1.704602323651848994e-01,4.387867303308453648e-01,1.121065145161128235e-01,-3.922756855470962978e-01,-3.528768282577752768e-01,5.451109200794808096e-01,0.000000000000000000e+00
-8.764458572092235222e-01,-8.443059599767820389e-01,5.388805299964480877e-01,2.310641454680504581e-01,7.105490740611264400e-01,2.657951378758061090e-01,-6.106125341014583263e-01,-3.528768282577752768e-01,1.882411254877642159e+00,0.000000000000000000e+00
-2.427322862905471612e-01,-7.461095059360044468e-01,6.778626733158092943e-01,-3.511462023901409935e-01,4.646688583051701293e-01,1.582131015240207939e-01,-2.795856991964579263e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-8.170352099355792097e-01,-6.479130518952268547e-01,5.180332084985440622e-01,-9.015535679853818596e-02,8.140775859583702090e-01,2.965328625477445801e-01,-6.387850306891172947e-01,-3.528768282577752768e-01,1.882411254877642159e+00,0.000000000000000000e+00
-2.922411590185962083e-01,-6.724621654054229181e-01,6.083716016561286910e-01,-3.511462023901409935e-01,7.234901380482704480e-01,6.599992750820501963e-02,-4.063619338409257820e-01,-3.528768282577752768e-01,1.162326459217093877e+00,0.000000000000000000e+00
-2.427322862905471612e-01,-9.793260842828525048e-01,6.292189231540327166e-01,-2.708413268234938220e-01,8.270186499455325357e-01,1.274753768520821562e-01,-3.218444440779476001e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.493334693209927899e-01,-7.338349491809075253e-01,5.944733873241925259e-01,-4.314510779567881649e-01,7.623133300097391096e-01,1.274753768520821562e-01,-3.993188096940110121e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-1.734198644713077775e-01,-8.934041869971719452e-01,6.848117804817772658e-01,-5.719846101984207287e-01,5.940794981767202332e-01,1.735819638599901404e-01,-1.809819611396502881e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
1.186423839791550749e+00,1.168721347859155157e+00,8.098957094692024183e-01,-1.114042520273288428e+00,-1.670606699575535981e+00,-5.333857035945981373e-01,1.359586254715206000e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
2.457552579592047481e-01,6.040917371246856682e-01,7.265064234775856500e-01,-5.318321724150971708e-01,-6.870858365516923083e-01,-6.717054646183220346e-01,-4.716260234826644138e-02,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-3.351488487161996543e-01,-4.760692573238677339e-01,5.944733873241925259e-01,4.920549910596532794e-01,1.023190666648076536e-01,6.599992750820501963e-02,-3.641031889594373294e-01,-3.528768282577752768e-01,1.336338939877388943e-01,0.000000000000000000e+00
-2.856399759881506073e-01,-7.215603924258106039e-01,6.014224944901604974e-01,9.053061322641793585e-02,1.282011946391140023e-01,6.599992750820501963e-02,-3.077581957841181159e-01,-3.528768282577752768e-01,1.368064972262964751e+00,0.000000000000000000e+00
4.272877912952869339e-01,1.671978174818139928e+00,7.404046378095217040e-01,-2.318615653772994722e+00,-8.164964764232608418e-01,-7.178120516262298523e-01,3.031176326779696714e-02,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-3.318482572009768816e-01,-7.706586194462005102e-01,6.500662446519370752e-01,-3.109937646068174355e-01,1.799654505877451016e-01,1.428442391880514750e-01,-1.809819611396502881e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.823393844730010538e-01,-7.338349491809075253e-01,6.153207088220965515e-01,-1.905364512568466784e-01,4.776099222923140819e-01,1.889508261959594593e-01,-2.584563267557136723e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-3.846577214441754822e-01,-3.418521414036753553e-02,5.666769586603203068e-01,-5.920608290900825077e-01,2.576118345106641616e-01,4.524478164327724351e-03,-3.711463131063520438e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.394316947753243607e-01,-5.251674843442554197e-01,5.944733873241925259e-01,-4.716035157401117228e-01,4.517277943180077471e-01,2.350574132038674435e-01,-3.007150716372034016e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-1.437145408345223141e-01,-2.428526789770196204e-01,5.527787443283841418e-01,-7.007913790687639310e-02,-1.415050921959851507e-02,1.428442391880514750e-01,-3.711463131063520438e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-3.813571299290259287e-01,-6.601876086503259966e-01,5.527787443283841418e-01,-2.306888890401702641e-01,5.034920502666387909e-01,9.673765218014367118e-02,-3.711463131063520438e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.262293287145796528e-01,-1.040698868058337112e+00,5.805751729922564719e-01,-2.992670012355281087e-02,6.458437541253513325e-01,1.121065145161128235e-01,-2.936719474902886318e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-1.734198644713077775e-01,-4.024219167932839847e-01,5.597278514943524463e-01,-3.310699834984792145e-01,2.705528984978264884e-01,1.582131015240207939e-01,-3.288875682248623700e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.262293287145796528e-01,-9.302278572624627095e-01,6.083716016561286910e-01,-2.909175457151556565e-01,5.552563062152515716e-01,1.735819638599901404e-01,-1.880250852865650302e-01,-3.528768282577752768e-01,8.537186896482874543e-01,0.000000000000000000e+00
-2.955417505337457618e-01,-6.970112789156167610e-01,5.666769586603203068e-01,-6.121370479817442867e-01,8.011365219712078822e-01,9.673765218014367118e-02,-2.866288233433726407e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.031251881081665434e-01,-6.847367221605198395e-01,5.527787443283841418e-01,-4.314510779567881649e-01,4.129046023565390300e-01,1.735819638599901404e-01,-2.795856991964579263e-01,-1.714457627947547080e-01,1.676672741831771285e+00,0.000000000000000000e+00
-2.757382014425554528e-01,-1.028424311303240302e+00,5.458296371624162813e-01,-1.303077945818617578e-01,9.564292898170827506e-01,1.582131015240207939e-01,-2.866288233433726407e-01,-3.528768282577752768e-01,3.076463746480329747e-02,0.000000000000000000e+00
-1.767204559865306057e-01,-8.811296302420750237e-01,5.944733873241925259e-01,-2.106126701485084851e-01,3.870224743822326952e-01,1.121065145161128235e-01,-1.457663404050753286e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-8.896482232699681747e-01,-1.446562249362442210e-01,5.319314228304801162e-01,-4.716035157401117228e-01,1.152601306519516339e-01,9.673765218014367118e-02,-2.725425750495431565e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
2.391540749288324219e-01,5.918171803695887467e-01,5.875242801582243324e-01,-2.507651079318320431e-01,-1.088258820153523487e+00,1.989334050029704926e-02,-1.246369679643311024e-01,-1.311277482474167977e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-1.305121747737043314e-01,-8.197568464665881960e-01,5.527787443283841418e-01,-1.905364512568466784e-01,3.999635383693766477e-01,2.196885508678980969e-01,-1.950682094334797723e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
1.242533895549972289e+00,9.846029965326990041e-01,7.890483879712980597e-01,-1.957243713723082923e+00,-1.140023076102154587e+00,-5.948611529384754126e-01,4.317698396419459850e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
1.242533895549972289e+00,9.846029965326990041e-01,7.890483879712980597e-01,-1.957243713723082923e+00,-1.140023076102154587e+00,-5.948611529384754126e-01,4.317698396419459850e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-1.437145408345223141e-01,-7.583840626911035887e-01,5.666769586603203068e-01,-6.522894857650674005e-01,4.905509862794764642e-01,2.196885508678980969e-01,-1.316800921112458445e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-2.691370184121831266e-01,-8.565805167318789604e-01,5.110841013325757576e-01,-4.916797346317735573e-01,7.105490740611264400e-01,1.428442391880514750e-01,-2.232407060211387406e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
-1.899228220473485607e-01,-2.428526789770196204e-01,4.902367798346717875e-01,-2.306888890401702641e-01,1.411422586262763568e-01,1.428442391880514750e-01,-2.584563267557136723e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
1.232632121004377135e+00,3.954242722880335625e-01,8.029466023032341138e-01,-1.455338241431538560e+00,-1.152964140089298706e+00,-5.026479789226594441e-01,5.515029501394991263e-01,-3.528768282577752768e-01,-5.864509016728096658e-01,0.000000000000000000e+00
